# dx	dy
3.224490404129028320e+00 -1.727696359157562256e-01
3.242818832397460938e+00 -1.381216496229171753e-01
3.266642093658447266e+00 -1.477967947721481323e-01
3.252771377563476562e+00 -1.332648992538452148e-01
3.237983465194702148e+00 -1.428441852331161499e-01
3.281849861145019531e+00 -1.377191096544265747e-01
3.275779247283935547e+00 -1.380511224269866943e-01
3.263802051544189453e+00 -1.139035522937774658e-01
3.285758018493652344e+00 -1.183979287743568420e-01
3.306725740432739258e+00 -1.425763666629791260e-01
3.319571018218994141e+00 -1.465168595314025879e-01
3.313002109527587891e+00 -1.845988035202026367e-01
3.288814067840576172e+00 -1.441292911767959595e-01
3.274553060531616211e+00 -1.653295457363128662e-01
3.272208929061889648e+00 -1.571521162986755371e-01
3.264873027801513672e+00 -1.790747344493865967e-01
3.293148517608642578e+00 -1.651654541492462158e-01
3.270601511001586914e+00 -1.395846605300903320e-01
3.236198902130126953e+00 -1.263027787208557129e-01
3.267056465148925781e+00 -1.509763747453689575e-01
3.241496086120605469e+00 -1.898219883441925049e-01
3.247257232666015625e+00 -1.848806142807006836e-01
3.246755361557006836e+00 -1.777500212192535400e-01
3.227128982543945312e+00 -1.564030051231384277e-01
3.216457128524780273e+00 -1.427595913410186768e-01
3.198260784149169922e+00 -1.403021961450576782e-01
3.220637321472167969e+00 -1.242056041955947876e-01
3.215679883956909180e+00 -1.064399853348731995e-01
3.237555027008056641e+00 -1.236999928951263428e-01
3.270216941833496094e+00 -1.163420826196670532e-01
3.232535839080810547e+00 -1.272653192281723022e-01
3.239490509033203125e+00 -1.262585818767547607e-01
3.245141267776489258e+00 -9.959203749895095825e-02
3.293644428253173828e+00 -1.316142827272415161e-01
3.317561626434326172e+00 -1.025735884904861450e-01
3.333383321762084961e+00 -1.192317605018615723e-01
3.351669788360595703e+00 -9.949421137571334839e-02
3.350828170776367188e+00 -1.071219295263290405e-01
3.377661943435668945e+00 -1.193474680185317993e-01
3.408076286315917969e+00 -1.271516680717468262e-01
3.430936574935913086e+00 -1.095304414629936218e-01
3.452862501144409180e+00 -1.344854384660720825e-01
3.440184116363525391e+00 -1.616069376468658447e-01
3.438945293426513672e+00 -1.382444798946380615e-01
3.409515380859375000e+00 -1.053895056247711182e-01
3.413840055465698242e+00 -8.640684187412261963e-02
3.415554285049438477e+00 -6.029546260833740234e-02
3.456372022628784180e+00 -8.841428160667419434e-02
3.446721553802490234e+00 -1.119461059570312500e-01
3.461160659790039062e+00 -9.903428703546524048e-02
3.484008550643920898e+00 -1.005400866270065308e-01
3.471208095550537109e+00 -1.045106202363967896e-01
3.506705522537231445e+00 -1.192555278539657593e-01
3.480504512786865234e+00 -1.352022439241409302e-01
3.486556053161621094e+00 -1.155332103371620178e-01
3.496526718139648438e+00 -1.310770511627197266e-01
3.505666971206665039e+00 -1.102403104305267334e-01
3.530305147171020508e+00 -1.082514077425003052e-01
3.533064842224121094e+00 -1.056214123964309692e-01
3.541722059249877930e+00 -9.274680167436599731e-02
3.537163019180297852e+00 -9.780937433242797852e-02
3.559672117233276367e+00 -1.048179343342781067e-01
3.595630884170532227e+00 -1.012870967388153076e-01
3.588847160339355469e+00 -8.684454113245010376e-02
3.596901655197143555e+00 -1.059546098113059998e-01
3.581924915313720703e+00 -6.639888882637023926e-02
3.599098682403564453e+00 -8.837243914604187012e-02
3.617152690887451172e+00 -9.402528405189514160e-02
3.638966321945190430e+00 -1.079424396157264709e-01
3.622268676757812500e+00 -9.495897591114044189e-02
3.651958703994750977e+00 -5.752615258097648621e-02
3.638774633407592773e+00 -3.905620798468589783e-02
3.676760911941528320e+00 -2.464500628411769867e-02
3.674351692199707031e+00 -2.532607875764369965e-02
3.695071935653686523e+00 3.544613718986511230e-06
3.715392827987670898e+00 1.356293726712465286e-02
3.724029779434204102e+00 2.423550747334957123e-02
3.750340223312377930e+00 3.452909365296363831e-02
3.794356346130371094e+00 3.028252162039279938e-02
3.803989887237548828e+00 4.889291897416114807e-02
3.830884933471679688e+00 5.247278884053230286e-02
3.823413133621215820e+00 6.445975601673126221e-02
3.826424121856689453e+00 8.920714259147644043e-03
3.853195667266845703e+00 -2.089078538119792938e-03
3.876211643218994141e+00 3.960506245493888855e-02
3.892812728881835938e+00 4.576377570629119873e-02
3.894217014312744141e+00 3.088369220495223999e-02
3.920452594757080078e+00 2.862826548516750336e-02
3.921463489532470703e+00 1.268399972468614578e-02
3.966009140014648438e+00 -4.470542073249816895e-03
3.975356578826904297e+00 1.673282124102115631e-03
3.965109825134277344e+00 -5.013121291995048523e-03
3.985625743865966797e+00 2.304129302501678467e-03
4.005308151245117188e+00 -1.879386417567729950e-02
4.007921218872070312e+00 8.941664360463619232e-03
3.998111486434936523e+00 -4.138208925724029541e-03
4.010433197021484375e+00 3.195151686668395996e-02
3.997074365615844727e+00 8.125201612710952759e-02
3.999089002609252930e+00 6.000684946775436401e-02
4.002687454223632812e+00 5.173611640930175781e-02
4.005949974060058594e+00 6.557708978652954102e-02
4.007203102111816406e+00 7.664848864078521729e-02
4.000058174133300781e+00 7.397197186946868896e-02
4.016644954681396484e+00 6.941817700862884521e-02
4.054795265197753906e+00 5.673097074031829834e-02
4.049280643463134766e+00 7.716503739356994629e-02
4.070743560791015625e+00 6.645554304122924805e-02
4.078926563262939453e+00 9.508994221687316895e-02
4.092065811157226562e+00 8.228996396064758301e-02
4.132040500640869141e+00 1.178552359342575073e-01
4.136237144470214844e+00 9.974893927574157715e-02
4.175883293151855469e+00 1.028175055980682373e-01
4.162848472595214844e+00 1.456731855869293213e-01
4.183810710906982422e+00 1.332156211137771606e-01
4.218111038208007812e+00 1.458351463079452515e-01
4.221498966217041016e+00 1.427939683198928833e-01
4.223697662353515625e+00 1.379681825637817383e-01
4.232116222381591797e+00 1.199071630835533142e-01
4.238075256347656250e+00 1.257269233465194702e-01
4.243850231170654297e+00 1.087153106927871704e-01
4.252840518951416016e+00 1.036731749773025513e-01
4.262481689453125000e+00 1.120613440871238708e-01
4.278326034545898438e+00 1.274300217628479004e-01
4.284041404724121094e+00 1.156409904360771179e-01
4.322832584381103516e+00 1.049278378486633301e-01
4.340126991271972656e+00 9.632106125354766846e-02
4.374028205871582031e+00 9.302865713834762573e-02
4.384405136108398438e+00 8.189958333969116211e-02
4.383311748504638672e+00 9.371087700128555298e-02
4.382885456085205078e+00 8.213778585195541382e-02
4.386395931243896484e+00 7.039044797420501709e-02
4.399824619293212891e+00 7.346148788928985596e-02
4.415186882019042969e+00 6.934985518455505371e-02
4.389750480651855469e+00 7.734033465385437012e-02
4.412001132965087891e+00 6.405770033597946167e-02
4.412593364715576172e+00 1.004895046353340149e-01
4.413643836975097656e+00 8.905111253261566162e-02
4.461590290069580078e+00 7.267287373542785645e-02
4.489171504974365234e+00 8.317511528730392456e-02
4.503605842590332031e+00 4.474054649472236633e-02
4.500635147094726562e+00 5.423025414347648621e-02
4.513251781463623047e+00 7.025321573019027710e-02
4.491551876068115234e+00 9.341857582330703735e-02
4.493218421936035156e+00 1.559741497039794922e-01
4.494997501373291016e+00 1.538496166467666626e-01
4.484564304351806641e+00 1.938546597957611084e-01
4.516838073730468750e+00 2.056103348731994629e-01
4.514139652252197266e+00 1.648479700088500977e-01
4.550601482391357422e+00 2.027189731597900391e-01
4.543306350708007812e+00 1.890874356031417847e-01
4.562003135681152344e+00 1.945753991603851318e-01
4.573826789855957031e+00 2.112925350666046143e-01
4.583176136016845703e+00 2.234515696763992310e-01
4.592960834503173828e+00 2.142010629177093506e-01
4.616503715515136719e+00 2.310708463191986084e-01
4.611375808715820312e+00 2.274589538574218750e-01
4.657691478729248047e+00 2.293768227100372314e-01
4.644764900207519531e+00 2.447084188461303711e-01
4.669451713562011719e+00 2.687571346759796143e-01
4.688685417175292969e+00 2.399092614650726318e-01
4.690724849700927734e+00 2.527747750282287598e-01
4.674083232879638672e+00 2.398082911968231201e-01
4.702001094818115234e+00 2.404393851757049561e-01
4.691217422485351562e+00 2.403254806995391846e-01
4.701877117156982422e+00 2.598332762718200684e-01
4.718205451965332031e+00 2.496712952852249146e-01
4.721306324005126953e+00 2.485849857330322266e-01
4.745797634124755859e+00 2.588849961757659912e-01
4.757948875427246094e+00 2.486050128936767578e-01
4.791640758514404297e+00 2.325321435928344727e-01
4.814629077911376953e+00 2.282950431108474731e-01
4.817708969116210938e+00 2.407812178134918213e-01
4.794364452362060547e+00 2.109411656856536865e-01
4.816476345062255859e+00 2.434406578540802002e-01
4.809712886810302734e+00 2.238295674324035645e-01
4.809993743896484375e+00 2.380955070257186890e-01
4.819109916687011719e+00 2.481261491775512695e-01
4.839887619018554688e+00 2.734871208667755127e-01
4.842304229736328125e+00 2.507573366165161133e-01
4.856206893920898438e+00 2.365282624959945679e-01
4.845991134643554688e+00 2.358432263135910034e-01
4.863778114318847656e+00 2.625925540924072266e-01
4.885040760040283203e+00 2.512901127338409424e-01
4.907649040222167969e+00 2.358699142932891846e-01
4.900539875030517578e+00 2.334044873714447021e-01
4.908483982086181641e+00 2.132937759160995483e-01
4.919303417205810547e+00 1.936437636613845825e-01
4.915454387664794922e+00 1.871670037508010864e-01
4.917966365814208984e+00 2.029954344034194946e-01
4.935873031616210938e+00 1.751385033130645752e-01
4.941361904144287109e+00 2.046828866004943848e-01
4.950359344482421875e+00 1.822641342878341675e-01
4.970309257507324219e+00 1.816874146461486816e-01
4.982718467712402344e+00 2.115238010883331299e-01
4.946816921234130859e+00 1.887168139219284058e-01
4.983999252319335938e+00 1.759156137704849243e-01
4.997271537780761719e+00 1.898660510778427124e-01
4.998251914978027344e+00 1.896602362394332886e-01
4.999982357025146484e+00 2.093962728977203369e-01
4.994510173797607422e+00 2.224139124155044556e-01
4.994730472564697266e+00 2.233239412307739258e-01
5.013663291931152344e+00 2.080664038658142090e-01
4.992286682128906250e+00 2.091012895107269287e-01
4.995403766632080078e+00 1.989107280969619751e-01
4.995820522308349609e+00 1.943845748901367188e-01
5.001573562622070312e+00 1.813907027244567871e-01
5.030534267425537109e+00 1.896861195564270020e-01
5.005222797393798828e+00 1.840190887451171875e-01
5.018023014068603516e+00 1.851365864276885986e-01
5.009750366210937500e+00 1.973917484283447266e-01
5.034977436065673828e+00 1.986130774021148682e-01
5.041141986846923828e+00 2.062248885631561279e-01
5.048185825347900391e+00 1.855667531490325928e-01
5.032291412353515625e+00 2.014068067073822021e-01
5.017479419708251953e+00 1.766081750392913818e-01
5.016767024993896484e+00 2.136126458644866943e-01
5.030163764953613281e+00 2.180712670087814331e-01
5.038137912750244141e+00 2.319456785917282104e-01
5.062437057495117188e+00 2.127706557512283325e-01
5.080259799957275391e+00 2.325476258993148804e-01
5.089521408081054688e+00 2.552677989006042480e-01
5.083624839782714844e+00 2.591973543167114258e-01
5.096909999847412109e+00 2.331162393093109131e-01
5.114926338195800781e+00 2.800359427928924561e-01
5.102866649627685547e+00 2.919326722621917725e-01
5.100189685821533203e+00 2.676048874855041504e-01
5.132829666137695312e+00 2.705639302730560303e-01
5.152205467224121094e+00 2.570638954639434814e-01
5.145648956298828125e+00 2.933767139911651611e-01
5.129602432250976562e+00 2.604643702507019043e-01
5.130938529968261719e+00 2.611804008483886719e-01
5.119391441345214844e+00 2.333828508853912354e-01
5.134571075439453125e+00 2.220281958580017090e-01
5.136090755462646484e+00 2.785746753215789795e-01
5.128576278686523438e+00 2.697813808917999268e-01
5.111231803894042969e+00 2.524433434009552002e-01
5.097216606140136719e+00 2.601936459541320801e-01
5.108166217803955078e+00 2.302353084087371826e-01
5.103386878967285156e+00 2.407806217670440674e-01
5.101334095001220703e+00 2.431641221046447754e-01
5.076923370361328125e+00 2.416367679834365845e-01
5.071448802947998047e+00 2.458007931709289551e-01
5.103925228118896484e+00 2.666332721710205078e-01
5.083989620208740234e+00 2.762591838836669922e-01
5.070765495300292969e+00 2.516069114208221436e-01
5.070538043975830078e+00 2.485825270414352417e-01
5.084362983703613281e+00 2.235831916332244873e-01
5.085808753967285156e+00 2.324453890323638916e-01
5.117276191711425781e+00 2.445581257343292236e-01
5.125308036804199219e+00 2.635649144649505615e-01
5.143489360809326172e+00 2.414581775665283203e-01
5.164862155914306641e+00 2.646513581275939941e-01
5.150954723358154297e+00 2.700357437133789062e-01
5.139267921447753906e+00 2.541946172714233398e-01
5.147024631500244141e+00 2.758171558380126953e-01
5.147392749786376953e+00 3.025381863117218018e-01
5.160214900970458984e+00 3.344516158103942871e-01
5.143151760101318359e+00 3.012393414974212646e-01
5.122821331024169922e+00 2.912594974040985107e-01
5.118285179138183594e+00 2.517044246196746826e-01
5.131144046783447266e+00 2.475416064262390137e-01
5.092010498046875000e+00 2.587647140026092529e-01
5.110688209533691406e+00 2.720112502574920654e-01
5.100732803344726562e+00 2.711158990859985352e-01
5.120632171630859375e+00 2.729948759078979492e-01
5.134105205535888672e+00 2.507168054580688477e-01
5.142431259155273438e+00 2.318454682826995850e-01
5.124226093292236328e+00 2.091342806816101074e-01
5.165543079376220703e+00 2.227588891983032227e-01
5.180323600769042969e+00 2.282552719116210938e-01
5.205407142639160156e+00 2.208506166934967041e-01
5.191729068756103516e+00 2.262201756238937378e-01
5.190482139587402344e+00 2.333930134773254395e-01
5.203093528747558594e+00 2.445012181997299194e-01
5.231359958648681641e+00 2.305497229099273682e-01
5.211678981781005859e+00 2.719329595565795898e-01
5.238523006439208984e+00 2.693878412246704102e-01
5.247776031494140625e+00 2.627996206283569336e-01
5.265305995941162109e+00 2.373795062303543091e-01
5.293577194213867188e+00 2.331242710351943970e-01
5.293799400329589844e+00 2.733041644096374512e-01
5.312817096710205078e+00 2.591834962368011475e-01
5.307610988616943359e+00 2.783306241035461426e-01
5.312580108642578125e+00 2.738137841224670410e-01
5.292498111724853516e+00 2.650424838066101074e-01
5.332650661468505859e+00 2.929774522781372070e-01
5.325121879577636719e+00 3.138214051723480225e-01
5.308592796325683594e+00 3.222032189369201660e-01
5.295384883880615234e+00 3.250895738601684570e-01
5.291840553283691406e+00 2.958938479423522949e-01
5.290251731872558594e+00 3.010634183883666992e-01
5.307847976684570312e+00 2.683623433113098145e-01
5.274456501007080078e+00 2.825019359588623047e-01
5.277930736541748047e+00 3.099339902400970459e-01
5.278501033782958984e+00 3.539841175079345703e-01
5.275720596313476562e+00 3.636182248592376709e-01
5.268444538116455078e+00 3.481360077857971191e-01
5.304311275482177734e+00 3.594594597816467285e-01
5.292954921722412109e+00 3.705991506576538086e-01
5.304103851318359375e+00 3.579322099685668945e-01
5.316919326782226562e+00 3.772927224636077881e-01
5.346289634704589844e+00 3.647381663322448730e-01
5.373060703277587891e+00 3.599307835102081299e-01
5.395867347717285156e+00 3.830077052116394043e-01
5.425027370452880859e+00 4.011766314506530762e-01
5.415355682373046875e+00 4.154439568519592285e-01
5.417550563812255859e+00 4.447034001350402832e-01
5.445060253143310547e+00 4.776956737041473389e-01
5.438758850097656250e+00 4.748110771179199219e-01
5.441377639770507812e+00 4.654565155506134033e-01
5.477629661560058594e+00 4.852359890937805176e-01
5.492707729339599609e+00 4.727716147899627686e-01
5.505558967590332031e+00 4.376093745231628418e-01
